history_id,from_stage,to_stage,moved_at,total_moves,days_since_creation,current_stage_duration,value,sector,prioridade,target
83d57638-b37b-4a64-8f9a-0177c812d329,Fechamento,Fechamento,2025-12-02,5,47,8,5070,Educação,Baixa,pouco provável
b1e56c90-1644-48c1-96b1-a813074964d4,Análise de Perfil,Conversa com o Cliente,2025-06-22,1,4,4,5901,Indústria,Baixa,pouco provável
ac3194d0-760a-4d2a-990b-80135102505b,Conversa com o Cliente,Conversa com o Cliente,2025-06-30,2,12,8,5901,Indústria,Baixa,pouco provável
2459a115-9776-43ec-99ef-87bb74a18417,Conversa com o Cliente,Negociação,2025-07-14,3,26,14,5901,Indústria,Baixa,provável
868f6c4f-6f44-434b-883b-3d14b72a9e2e,Negociação,Negociação,2025-07-23,4,35,9,5901,Indústria,Baixa,provável
7aa711ef-9ee1-4066-94f6-384b2588bb1c,Negociação,Fechamento,2025-07-30,5,42,7,5901,Indústria,Baixa,pouco provável
faecd1b8-2fad-468a-84d6-0a999b57bd91,Fechamento,Fechamento,2025-08-02,6,45,3,5901,Indústria,Baixa,pouco provável
84c94142-f4ba-4374-a345-81e06b6abd53,Análise de Perfil,Análise de Perfil,2025-02-28,1,9,9,19782,Educação,Média,pouco provável
4b61a5a2-6bf1-45c0-ac2b-887aeecbba53,Análise de Perfil,Conversa com o Cliente,2025-03-05,2,14,5,19782,Educação,Média,pouco provável
c6d92e9a-4a91-4e73-869e-6aa2e7c2df7d,Conversa com o Cliente,Negociação,2025-03-13,3,22,8,19782,Educação,Média,provável
be3cd781-b8c0-485e-bb9b-584919c41b2c,Análise de Perfil,Conversa com o Cliente,2025-08-26,1,14,14,42631,Educação,Média,pouco provável
4fe71407-7b7d-483b-b6aa-fde60ab562ee,Conversa com o Cliente,Negociação,2025-09-02,2,21,7,42631,Educação,Média,provável
3e427faf-58ef-4a65-9d47-1187c52c61df,Negociação,Negociação,2025-09-10,3,29,8,42631,Educação,Média,provável
f3e8c7c6-ed0c-44ae-b8aa-182f9e4aa06e,Negociação,Fechamento,2025-09-12,4,31,2,42631,Educação,Média,muito provável
93d216de-17e0-4473-ab61-3558c5aa3082,Análise de Perfil,Análise de Perfil,2025-06-16,1,9,9,9877,Saúde,Baixa,pouco provável
1df85f75-4f31-48bc-b8e6-f3dec73560c8,Análise de Perfil,Conversa com o Cliente,2025-06-19,2,12,3,9877,Saúde,Baixa,pouco provável
172b5c1b-edde-4fe3-a9b8-58af79df44c0,Conversa com o Cliente,Negociação,2025-06-21,3,14,2,9877,Saúde,Baixa,provável
94de166c-ea75-4575-8419-3d68643cb833,Negociação,Fechamento,2025-07-03,4,26,12,9877,Saúde,Baixa,provável
9734b930-00c3-4427-879b-fc421070f46d,Fechamento,Fechamento,2025-07-09,5,32,6,9877,Saúde,Baixa,pouco provável
e02d1589-22c8-45f9-9e36-9dbc81f54f53,Análise de Perfil,Conversa com o Cliente,2025-02-07,1,14,14,35416,Serviços,Baixa,pouco provável
d8dba1c1-0408-4a5d-817a-b2466bf715a0,Conversa com o Cliente,Negociação,2025-02-09,2,16,2,35416,Serviços,Baixa,pouco provável
00f6060d-320b-45be-bc2f-82b78fe71864,Negociação,Fechamento,2025-02-18,3,25,9,35416,Serviços,Baixa,pouco provável
49e5d600-edaf-45a2-a795-008dce5a65dc,Fechamento,Fechamento,2025-02-21,4,28,3,35416,Serviços,Baixa,pouco provável
ffef0a9a-d199-4e39-ab42-2193ace12437,Fechamento,Fechamento,2025-03-03,5,38,10,35416,Serviços,Baixa,provável
d919b4fc-2751-47e9-b7bd-9cfb898507eb,Análise de Perfil,Conversa com o Cliente,2025-02-28,1,12,12,36267,Tecnologia,Média,pouco provável
2d96ed98-99fe-4b6e-bd89-931c2719f9f6,Conversa com o Cliente,Conversa com o Cliente,2025-03-05,2,17,5,36267,Tecnologia,Média,pouco provável
f4d5f947-9d3e-4a01-999b-32ea0c300be5,Conversa com o Cliente,Negociação,2025-03-18,3,30,13,36267,Tecnologia,Média,provável
7a874284-1f2a-4a9a-8cf6-cfc82a6d30f9,Negociação,Negociação,2025-04-02,4,45,15,36267,Tecnologia,Média,provável
306e1e3e-b217-40d7-9f96-d14b8f38cb64,Negociação,Negociação,2025-04-06,5,49,4,36267,Tecnologia,Média,provável
9575ffc6-658d-442e-97e1-b7ed8017cd72,Negociação,Fechamento,2025-04-09,6,52,3,36267,Tecnologia,Média,muito provável
44596716-6a18-429a-887b-291251e22f06,Análise de Perfil,Conversa com o Cliente,2025-11-06,1,5,5,12513,Saúde,Média,pouco provável
8359a54a-6454-4fc8-a30f-630bd596a9ed,Conversa com o Cliente,Negociação,2025-11-10,2,9,4,12513,Saúde,Média,provável
c4a449d8-c844-44a5-b5af-0a89d751a54f,Negociação,Fechamento,2025-11-23,3,22,13,12513,Saúde,Média,provável
99e6c473-e7e3-4172-9ce5-41ba3f2a8acb,Fechamento,Fechamento,2025-11-28,4,27,5,12513,Saúde,Média,muito provável
e769403e-4495-4a31-a219-8903036ff6fa,Análise de Perfil,Análise de Perfil,2025-08-10,1,8,8,30214,Serviços,Baixa,pouco provável
f996ad6e-07fd-4e28-be8e-36ceecbf3b86,Análise de Perfil,Conversa com o Cliente,2025-08-18,2,16,8,30214,Serviços,Baixa,pouco provável
ba87d424-89cb-4d5e-a25c-6d28fd8e4031,Conversa com o Cliente,Negociação,2025-08-19,3,17,1,30214,Serviços,Baixa,provável
56899226-9758-4bcc-8ab4-cf414f033413,Negociação,Fechamento,2025-08-30,4,28,11,30214,Serviços,Baixa,provável
4208a893-8709-4473-83ac-0e14316573ed,Análise de Perfil,Conversa com o Cliente,2025-03-08,1,2,2,26643,Saúde,Média,pouco provável
be71fac9-2cf6-4ce7-813a-fb724b384f90,Conversa com o Cliente,Conversa com o Cliente,2025-03-19,2,13,11,26643,Saúde,Média,pouco provável
83a308f4-bc0d-4f1f-aff2-e3b5471db53a,Conversa com o Cliente,Negociação,2025-03-22,3,16,3,26643,Saúde,Média,provável
a7c12e5d-8af6-4d9c-a946-d5dff7cf1413,Negociação,Fechamento,2025-04-05,4,30,14,26643,Saúde,Média,provável
62e8b712-7c25-47f9-88c7-714cc28fba39,Fechamento,Fechamento,2025-04-17,5,42,12,26643,Saúde,Média,provável
ab488798-9660-496a-a486-8803487ee79d,Análise de Perfil,Conversa com o Cliente,2025-03-04,1,14,14,12120,Tecnologia,Média,provável
522a3b0f-4be4-4271-823c-db6f545f48e3,Conversa com o Cliente,Conversa com o Cliente,2025-03-15,2,25,11,12120,Tecnologia,Média,pouco provável
74771c73-6be0-4b1d-a4af-684a24c114dc,Conversa com o Cliente,Conversa com o Cliente,2025-03-19,3,29,4,12120,Tecnologia,Média,provável
9ef5aaa1-37ee-4039-8d60-bef6dec7791d,Análise de Perfil,Conversa com o Cliente,2025-06-21,1,6,6,47449,Saúde,Média,pouco provável
7509e587-b6c5-4b2f-9d1f-be84e1a6c9ec,Conversa com o Cliente,Negociação,2025-06-23,2,8,2,47449,Saúde,Média,provável
2ecde8e3-d1a1-48e0-adfc-ac19841c1e8d,Negociação,Fechamento,2025-06-28,3,13,5,47449,Saúde,Média,muito provável
f2f4e1d1-72ac-4972-9ebc-99c2e3993ef8,Análise de Perfil,Conversa com o Cliente,2025-11-04,1,15,15,32101,Comércio,Média,provável
3966749b-31bf-4c89-8f73-a24f213b1c2a,Conversa com o Cliente,Negociação,2025-11-16,2,27,12,32101,Comércio,Média,provável
f0d7f843-ae79-46dd-83e3-81b8262b7956,Negociação,Fechamento,2025-11-22,3,33,6,32101,Comércio,Média,provável
03c8f172-c70b-4f43-8c18-a94b069f765c,Análise de Perfil,Conversa com o Cliente,2025-09-17,1,13,13,22784,Serviços,Baixa,pouco provável
af92cdf1-ada4-4d4d-8189-7a014277491b,Conversa com o Cliente,Negociação,2025-09-25,2,21,8,22784,Serviços,Baixa,pouco provável
3779ff5a-154b-4efa-b7b7-13d2c185be67,Negociação,Fechamento,2025-10-02,3,28,7,22784,Serviços,Baixa,provável
5a5e296a-c065-4dfa-9cb4-a615c234ee21,Fechamento,Fechamento,2025-10-03,4,29,1,22784,Serviços,Baixa,pouco provável
9ca4fcb1-5e2b-4b26-9dbc-790008070c31,Fechamento,Fechamento,2025-10-12,5,38,9,22784,Serviços,Baixa,provável
b7a8a176-43dc-49f3-bae4-95813f165cf5,Fechamento,Fechamento,2025-10-22,6,48,10,22784,Serviços,Baixa,provável
8770d782-1449-4616-9341-5c1c50c492f3,Análise de Perfil,Conversa com o Cliente,2025-03-30,1,4,4,23312,Serviços,Média,provável
ce329b22-dabd-4a98-9d3a-da76dbe99196,Conversa com o Cliente,Negociação,2025-04-09,2,14,10,23312,Serviços,Média,provável
5a212d2d-7078-4085-aed0-0be050f0204f,Negociação,Fechamento,2025-04-16,3,21,7,23312,Serviços,Média,provável
3ac1d17a-00a7-4bbf-a8dc-bcfc8359a34a,Fechamento,Fechamento,2025-04-17,4,22,1,23312,Serviços,Média,provável
e157b662-7be9-4e66-93f7-1c2c88f43b73,Fechamento,Fechamento,2025-04-21,5,26,4,23312,Serviços,Média,muito provável
529826db-e94d-400c-afb6-e522f832a256,Análise de Perfil,Conversa com o Cliente,2025-07-05,1,12,12,49890,Tecnologia,Baixa,pouco provável
7bfeddc4-531f-4c2d-9a95-6679e59f8d21,Conversa com o Cliente,Negociação,2025-07-20,2,27,15,49890,Tecnologia,Baixa,pouco provável
b6fb97fc-9e06-49e7-8da6-a939d058017f,Negociação,Fechamento,2025-07-26,3,33,6,49890,Tecnologia,Baixa,pouco provável
42c03f71-cdef-4cd3-a227-cdf8cb578324,Fechamento,Fechamento,2025-08-08,4,46,13,49890,Tecnologia,Baixa,pouco provável
f7756c11-10c2-4634-b447-11e090275ec8,Análise de Perfil,Conversa com o Cliente,2025-06-22,1,11,11,9978,Comércio,Média,provável
2373d133-a324-4898-a4fa-b8908789b68c,Conversa com o Cliente,Negociação,2025-06-26,2,15,4,9978,Comércio,Média,provável
f5fe5ffc-fee9-49db-b70e-e3900eb691ea,Negociação,Fechamento,2025-07-04,3,23,8,9978,Comércio,Média,muito provável
1845f580-4dfd-46a5-87f0-9d4fefe1aba6,Análise de Perfil,Conversa com o Cliente,2025-02-26,1,11,11,48830,Tecnologia,Média,provável
315f7230-f4b9-416b-ba91-04243d590397,Conversa com o Cliente,Conversa com o Cliente,2025-03-12,2,25,14,48830,Tecnologia,Média,pouco provável
73cbbf68-ac74-4a7b-9b20-2ba146fcd362,Conversa com o Cliente,Negociação,2025-03-27,3,40,15,48830,Tecnologia,Média,provável
57362981-c3be-4051-ab1d-7aed82bd8486,Análise de Perfil,Conversa com o Cliente,2025-02-12,1,5,5,7743,Indústria,Alta,provável
1af45dcf-ba3b-4bde-be76-405753fb17b6,Conversa com o Cliente,Negociação,2025-02-24,2,17,12,7743,Indústria,Alta,provável
d0fb773b-e1be-40da-812d-5c76fc44c60d,Negociação,Fechamento,2025-03-04,3,25,8,7743,Indústria,Alta,muito provável
7e817dcd-9d0b-4b79-b07c-04204907af6f,Análise de Perfil,Conversa com o Cliente,2025-10-23,1,8,8,49186,Saúde,Média,provável
867f564d-c5ac-480a-93ce-82d94fdf7940,Conversa com o Cliente,Negociação,2025-10-31,2,16,8,49186,Saúde,Média,provável
64fcee2f-cb01-434d-8747-17e55d461d90,Negociação,Fechamento,2025-11-15,3,31,15,49186,Saúde,Média,muito provável
f575de07-076e-4230-8185-f99b89f79fbb,Análise de Perfil,Conversa com o Cliente,2025-03-22,1,13,13,48960,Saúde,Baixa,pouco provável
daa81f33-b8cd-4256-ae7c-e00a02afb9b1,Conversa com o Cliente,Negociação,2025-03-28,2,19,6,48960,Saúde,Baixa,pouco provável
38baabd0-2fb8-4d81-855f-99d32403d91d,Negociação,Negociação,2025-04-12,3,34,15,48960,Saúde,Baixa,pouco provável
36f9221f-e95c-4a6e-b9a6-da2f2a3763d6,Negociação,Fechamento,2025-04-13,4,35,1,48960,Saúde,Baixa,pouco provável
86ea1f42-43fe-40fe-a12d-7a75896a5988,Fechamento,Fechamento,2025-04-22,5,44,9,48960,Saúde,Baixa,pouco provável
a84c3a52-06b8-4699-adce-c576d46edf84,Análise de Perfil,Conversa com o Cliente,2025-09-16,1,9,9,9364,Educação,Alta,provável
dfe96766-e797-497a-85bb-ec5f74a75d05,Conversa com o Cliente,Negociação,2025-09-30,2,23,14,9364,Educação,Alta,muito provável
a5fee929-16b3-4a3a-a787-d017d5311ffa,Negociação,Fechamento,2025-10-09,3,32,9,9364,Educação,Alta,muito provável
305574b3-efa3-402d-8da7-df7049789c61,Análise de Perfil,Conversa com o Cliente,2025-01-24,1,14,14,43107,Tecnologia,Baixa,pouco provável
10044e79-a646-465a-aa1a-28bb4ad31321,Conversa com o Cliente,Negociação,2025-02-05,2,26,12,43107,Tecnologia,Baixa,pouco provável
489a3916-b08b-4f0e-af8f-c1cabad0b7c0,Negociação,Negociação,2025-02-08,3,29,3,43107,Tecnologia,Baixa,pouco provável
dd8212eb-a81a-4aa3-b6b4-16fcd01cade7,Negociação,Fechamento,2025-02-16,4,37,8,43107,Tecnologia,Baixa,pouco provável
06b350c4-1db4-4658-93f5-ef00d3fb7753,Fechamento,Fechamento,2025-02-20,5,41,4,43107,Tecnologia,Baixa,provável
470328ca-0005-410f-a576-6d24cebe1b90,Fechamento,Fechamento,2025-02-24,6,45,4,43107,Tecnologia,Baixa,pouco provável
1dbda3a8-df6c-49e2-a719-15b7483357e3,Análise de Perfil,Conversa com o Cliente,2025-06-02,1,15,15,33909,Serviços,Baixa,pouco provável
6c3dfa5b-32df-4ee8-bb3b-6875b2574139,Conversa com o Cliente,Negociação,2025-06-07,2,20,5,33909,Serviços,Baixa,pouco provável
e207eeb1-7884-400e-92fe-2259528b2702,Negociação,Fechamento,2025-06-08,3,21,1,33909,Serviços,Baixa,pouco provável
b4a1bd52-aedd-4c1b-a8ee-4cac10b6d845,Fechamento,Fechamento,2025-06-10,4,23,2,33909,Serviços,Baixa,pouco provável
f1cfbc04-babd-46bf-adef-f0be70670dbf,Fechamento,Fechamento,2025-06-21,5,34,11,33909,Serviços,Baixa,provável
24b6cd09-8861-4d86-a118-886890a958e1,Fechamento,Fechamento,2025-07-02,6,45,11,33909,Serviços,Baixa,pouco provável
6fc1584f-81b8-4e9a-9863-0ae8f883d76a,Fechamento,Fechamento,2025-07-04,7,47,2,33909,Serviços,Baixa,pouco provável
5d5b9f84-f226-4a63-8afe-ec020cfebae1,Análise de Perfil,Análise de Perfil,2025-03-08,1,15,15,8605,Tecnologia,Média,provável
d1ac6f44-4a0f-408c-b64b-096ebd87e6e4,Análise de Perfil,Conversa com o Cliente,2025-03-16,2,23,8,8605,Tecnologia,Média,pouco provável
7c85e695-c2d7-43ba-a35e-37bf5362dadb,Análise de Perfil,Análise de Perfil,2025-09-13,1,7,7,23532,Comércio,Média,provável
199161b0-da69-4374-b832-b92d1a3b5b3f,Análise de Perfil,Conversa com o Cliente,2025-09-27,2,21,14,23532,Comércio,Média,provável
a897e724-34a5-4618-953c-c3c22d7a6bb4,Conversa com o Cliente,Conversa com o Cliente,2025-10-02,3,26,5,23532,Comércio,Média,pouco provável
6bead53f-3fd1-4235-ac8e-e9cf8c21b71e,Conversa com o Cliente,Negociação,2025-10-07,4,31,5,23532,Comércio,Média,provável
6230e5e6-3e5f-4b32-9df5-890d5bc2fd9c,Análise de Perfil,Conversa com o Cliente,2025-06-02,1,8,8,38383,Saúde,Alta,provável
a5f380ae-8dfc-495d-a808-1f2e7e58a10a,Conversa com o Cliente,Negociação,2025-06-13,2,19,11,38383,Saúde,Alta,muito provável
00dad006-bb8e-4ad4-9e75-ae5618ad1179,Negociação,Negociação,2025-06-18,3,24,5,38383,Saúde,Alta,provável
dede5693-ad29-4b8d-a742-207c0ba04a44,Negociação,Fechamento,2025-06-25,4,31,7,38383,Saúde,Alta,muito provável
c87132a4-dab0-435d-b01c-c4ef8493c0c2,Análise de Perfil,Análise de Perfil,2025-09-03,1,8,8,46314,Saúde,Média,pouco provável
6cb67cb2-1e74-4715-a8d8-80c9a3ce6b9a,Análise de Perfil,Conversa com o Cliente,2025-09-05,2,10,2,46314,Saúde,Média,provável
fd656f06-b44d-4e3c-9c70-74d3a38e286d,Conversa com o Cliente,Negociação,2025-09-10,3,15,5,46314,Saúde,Média,provável
e78be1d8-ea56-4bfe-a9e6-d200ff820b02,Negociação,Fechamento,2025-09-14,4,19,4,46314,Saúde,Média,provável
f00cd6d4-d34f-4acc-a761-7ec7dc9c3a10,Fechamento,Fechamento,2025-09-16,5,21,2,46314,Saúde,Média,provável
6a5780c6-505b-4d17-871d-24b141b737e5,Fechamento,Fechamento,2025-09-24,6,29,8,46314,Saúde,Média,muito provável
cf8dd483-bc5c-41a7-a526-19ad37ab6daf,Análise de Perfil,Conversa com o Cliente,2025-08-22,1,4,4,11284,Tecnologia,Média,pouco provável
fd67765e-4ecf-47b2-ae60-5fca744d6452,Conversa com o Cliente,Negociação,2025-09-01,2,14,10,11284,Tecnologia,Média,provável
5fe9301a-2e55-472a-8336-91bc3fb8fee7,Negociação,Negociação,2025-09-11,3,24,10,11284,Tecnologia,Média,provável
b476bc4e-7f5e-473c-a814-6cfe5c36cc96,Negociação,Fechamento,2025-09-12,4,25,1,11284,Tecnologia,Média,muito provável
8fe9fc67-2d0c-4907-b3c5-a7217a491fa6,Análise de Perfil,Conversa com o Cliente,2025-02-24,1,12,12,43844,Tecnologia,Média,provável
a146ca69-9a8d-4a12-84b5-d48090c4a2e6,Conversa com o Cliente,Conversa com o Cliente,2025-03-01,2,17,5,43844,Tecnologia,Média,pouco provável
8774e25c-a926-4f3b-b79f-bd31c40c14f9,Conversa com o Cliente,Negociação,2025-03-09,3,25,8,43844,Tecnologia,Média,provável
6f202870-4d93-4a8d-ac9f-d189650fe5ac,Negociação,Fechamento,2025-03-24,4,40,15,43844,Tecnologia,Média,muito provável
efade3ac-1a57-4d62-ba31-85b9bc2ecd57,Análise de Perfil,Conversa com o Cliente,2025-02-23,1,6,6,33156,Comércio,Média,provável
92bdc290-4c2e-4005-8064-d99949a37566,Conversa com o Cliente,Negociação,2025-03-02,2,13,7,33156,Comércio,Média,provável
67d20834-a2e0-4639-8935-0731ac55385e,Análise de Perfil,Conversa com o Cliente,2025-02-12,1,10,10,35138,Serviços,Baixa,pouco provável
baf4a4b6-42e2-44f1-b4a7-0d9680c056ba,Conversa com o Cliente,Conversa com o Cliente,2025-02-17,2,15,5,35138,Serviços,Baixa,pouco provável
40760db9-44bd-42b2-9c63-952eb4b814d1,Conversa com o Cliente,Negociação,2025-02-21,3,19,4,35138,Serviços,Baixa,pouco provável
68398b71-62ff-4ada-afa0-529404f65c8b,Análise de Perfil,Conversa com o Cliente,2025-08-16,1,10,10,29379,Comércio,Alta,muito provável
5ed5cf1e-3ace-4b59-b283-a812ad262dc4,Conversa com o Cliente,Conversa com o Cliente,2025-08-17,2,11,1,29379,Comércio,Alta,muito provável
c39fad8b-7bd1-47b1-bb2d-bda03e09e20b,Conversa com o Cliente,Negociação,2025-08-31,3,25,14,29379,Comércio,Alta,muito provável
86164e2b-7553-4f54-9d7b-845795daecf6,Negociação,Fechamento,2025-09-05,4,30,5,29379,Comércio,Alta,muito provável
199e2482-53aa-4929-9c05-1dfde9706094,Análise de Perfil,Conversa com o Cliente,2025-06-20,1,5,5,34699,Serviços,Baixa,pouco provável
894e7738-e03c-457b-85a0-14701042c308,Conversa com o Cliente,Negociação,2025-06-26,2,11,6,34699,Serviços,Baixa,pouco provável
136e8de3-9fa0-4ea1-b04c-755acccf0c55,Negociação,Fechamento,2025-06-28,3,13,2,34699,Serviços,Baixa,pouco provável
55ce0844-3d05-472f-9c55-a4a141641538,Fechamento,Fechamento,2025-07-08,4,23,10,34699,Serviços,Baixa,provável
c287c297-14d0-4214-8885-b7cb26ba7d6f,Fechamento,Fechamento,2025-07-13,5,28,5,34699,Serviços,Baixa,pouco provável
03d2f3a3-7bbb-4725-9364-c19a2a8ff56f,Fechamento,Fechamento,2025-07-20,6,35,7,34699,Serviços,Baixa,pouco provável
06b10490-9dd3-4ae0-b3c6-6a685dd04f78,Fechamento,Fechamento,2025-07-29,7,44,9,34699,Serviços,Baixa,pouco provável
37f81965-7c61-4d88-99ac-84f00e4daba8,Análise de Perfil,Conversa com o Cliente,2025-10-12,1,2,2,15354,Educação,Baixa,pouco provável
1868d255-eec4-4dfc-a15e-9ca7c8816f58,Conversa com o Cliente,Conversa com o Cliente,2025-10-25,2,15,13,15354,Educação,Baixa,pouco provável
6d3fa292-8b54-45ed-aaa8-9170c7fc6c1e,Conversa com o Cliente,Conversa com o Cliente,2025-11-09,3,30,15,15354,Educação,Baixa,pouco provável
93912da1-807e-4998-b275-4d6ba5f8cfff,Conversa com o Cliente,Negociação,2025-11-23,4,44,14,15354,Educação,Baixa,pouco provável
8d65924c-cafa-467f-a73e-e5a8791a6dbb,Negociação,Fechamento,2025-12-01,5,52,8,15354,Educação,Baixa,pouco provável
5735b8ca-445a-4a10-991d-27702fa7ee5f,Análise de Perfil,Análise de Perfil,2025-08-12,1,5,5,35188,Comércio,Alta,provável
a507aa57-3743-4336-88cb-c00090f9c528,Análise de Perfil,Análise de Perfil,2025-08-17,2,10,5,35188,Comércio,Alta,muito provável
498d3fbb-8a08-4707-a509-f5b36f0c633c,Análise de Perfil,Análise de Perfil,2025-08-19,3,12,2,35188,Comércio,Alta,provável
1a6f3d1a-1a66-4d12-a9c1-aec5f8ef1af0,Análise de Perfil,Conversa com o Cliente,2025-09-03,4,27,15,35188,Comércio,Alta,provável
b7937049-9f72-4715-a331-210e4a6bfc6e,Conversa com o Cliente,Negociação,2025-09-17,5,41,14,35188,Comércio,Alta,muito provável
54e59733-cda4-4034-a675-aa1502be80d5,Negociação,Fechamento,2025-09-28,6,52,11,35188,Comércio,Alta,muito provável
a3fd5418-1c4b-4f05-aa62-bc952fbb64bf,Análise de Perfil,Conversa com o Cliente,2025-05-14,1,9,9,36227,Comércio,Alta,provável
418b0556-13aa-46cd-aefc-f7b004b14fc8,Conversa com o Cliente,Negociação,2025-05-20,2,15,6,36227,Comércio,Alta,muito provável
ded78c55-dd4e-4453-a8ce-ed68a968a627,Negociação,Fechamento,2025-05-26,3,21,6,36227,Comércio,Alta,muito provável
bfda8ba0-f963-4ea5-978c-dce6cb9211be,Análise de Perfil,Análise de Perfil,2025-09-16,1,14,14,46469,Tecnologia,Média,pouco provável
521f158e-9f45-41c3-b21e-65fb74f90c90,Análise de Perfil,Conversa com o Cliente,2025-10-01,2,29,15,46469,Tecnologia,Média,pouco provável
c8a630d1-9d1e-44d3-91cd-37667abed544,Conversa com o Cliente,Negociação,2025-10-10,3,38,9,46469,Tecnologia,Média,provável
9eeb0da0-93dc-4c5b-b543-106503d6e781,Negociação,Fechamento,2025-10-14,4,42,4,46469,Tecnologia,Média,provável
72d9c55a-aa60-499f-8ff8-565cecf9f0f7,Fechamento,Fechamento,2025-10-22,5,50,8,46469,Tecnologia,Média,muito provável
473a3a9e-098d-499c-bbda-253622bb7bff,Análise de Perfil,Conversa com o Cliente,2025-03-09,1,6,6,12984,Serviços,Média,provável
b85c837f-6d5f-40d5-8613-87a22ae7a798,Conversa com o Cliente,Negociação,2025-03-18,2,15,9,12984,Serviços,Média,provável
825855bc-2f0b-4956-b14e-bb24d1f8f3ab,Negociação,Fechamento,2025-03-22,3,19,4,12984,Serviços,Média,muito provável
c863b14d-62c9-4a33-8387-403eb7170aec,Análise de Perfil,Conversa com o Cliente,2025-06-13,1,6,6,48116,Indústria,Baixa,pouco provável
36fbd74d-5c68-413f-bc6f-cf3f19269674,Conversa com o Cliente,Negociação,2025-06-14,2,7,1,48116,Indústria,Baixa,pouco provável
ff35f980-bfa8-4933-931a-e501aef88a81,Negociação,Fechamento,2025-06-17,3,10,3,48116,Indústria,Baixa,pouco provável
e39358a1-4c52-4c99-be5c-e7100ee7e2f5,Fechamento,Fechamento,2025-06-30,4,23,13,48116,Indústria,Baixa,pouco provável
e4f871e7-a467-429f-b27c-ab312a3300cd,Análise de Perfil,Conversa com o Cliente,2025-05-15,1,10,10,42921,Educação,Média,pouco provável
bd151257-fd56-44b0-9a9a-ab7ac2f98c08,Conversa com o Cliente,Negociação,2025-05-25,2,20,10,42921,Educação,Média,provável
52a64543-6c78-4223-ba89-3f3613f23a6b,Negociação,Fechamento,2025-05-31,3,26,6,42921,Educação,Média,provável
4e9d2dc8-e1ff-47c4-992a-8682ceb6a706,Fechamento,Fechamento,2025-06-10,4,36,10,42921,Educação,Média,provável
a4322982-6b5a-41f6-9e7e-1684da1b1693,Fechamento,Fechamento,2025-06-25,5,51,15,42921,Educação,Média,muito provável
93a3210b-cc67-4fe4-88ca-e318e2424d50,Análise de Perfil,Conversa com o Cliente,2025-08-15,1,11,11,12078,Indústria,Média,provável
534e7b19-1497-451f-91f9-a8f0050bb37f,Conversa com o Cliente,Conversa com o Cliente,2025-08-28,2,24,13,12078,Indústria,Média,provável
3f49a76c-7a8b-4b3d-9ec9-60d1f41eef60,Análise de Perfil,Conversa com o Cliente,2025-08-30,1,6,6,32768,Tecnologia,Alta,muito provável
44ebfb28-e54b-4267-b436-b2537d1dcf05,Conversa com o Cliente,Conversa com o Cliente,2025-09-03,2,10,4,32768,Tecnologia,Alta,muito provável
a0fc994a-04aa-4356-93d9-70f8cf2bbfff,Conversa com o Cliente,Negociação,2025-09-17,3,24,14,32768,Tecnologia,Alta,muito provável
ab945e2f-c28b-41e5-8989-0bbf679041c4,Negociação,Fechamento,2025-09-30,4,37,13,32768,Tecnologia,Alta,muito provável
956a26ec-2ae8-469f-955a-27c79f9f0967,Análise de Perfil,Análise de Perfil,2025-09-03,1,1,1,20472,Comércio,Baixa,pouco provável
7c8d6ec2-c9a2-48c3-bc1f-89eef3c8977f,Análise de Perfil,Conversa com o Cliente,2025-09-08,2,6,5,20472,Comércio,Baixa,pouco provável
e88c604c-39f4-4f92-bb6d-3d2e39854094,Conversa com o Cliente,Conversa com o Cliente,2025-09-12,3,10,4,20472,Comércio,Baixa,pouco provável
59ab1519-870a-4eb0-9731-e983ac71566c,Conversa com o Cliente,Negociação,2025-09-23,4,21,11,20472,Comércio,Baixa,pouco provável
88357ae8-6d15-4938-aa3f-a52ebadd964c,Negociação,Fechamento,2025-10-04,5,32,11,20472,Comércio,Baixa,provável
07e29ef9-ab1c-466f-907d-6fd07729144f,Análise de Perfil,Conversa com o Cliente,2025-01-29,1,14,14,19187,Comércio,Média,provável
2b26067d-2c22-4b20-b303-7ce958f69cba,Conversa com o Cliente,Negociação,2025-02-03,2,19,5,19187,Comércio,Média,provável
6ab3e393-100c-4411-9097-d322464fac71,Negociação,Fechamento,2025-02-13,3,29,10,19187,Comércio,Média,provável
59974225-a28f-48a2-80f9-c2e21c7d498f,Fechamento,Fechamento,2025-02-14,4,30,1,19187,Comércio,Média,provável
077ceb64-009e-4628-a960-8f987fb83b2c,Fechamento,Fechamento,2025-02-18,5,34,4,19187,Comércio,Média,muito provável
a215c580-8b43-4b1a-a655-b172506b87f8,Análise de Perfil,Conversa com o Cliente,2025-07-27,1,4,4,35543,Indústria,Baixa,pouco provável
9be6535e-e858-4284-9a05-eeea6ea99fd3,Conversa com o Cliente,Negociação,2025-08-09,2,17,13,35543,Indústria,Baixa,pouco provável
77cd24eb-a376-4f2a-b6a5-4b021e4dd2c8,Negociação,Fechamento,2025-08-17,3,25,8,35543,Indústria,Baixa,pouco provável
6fee153d-ddf2-4b39-aeb6-75805a613cb8,Fechamento,Fechamento,2025-08-23,4,31,6,35543,Indústria,Baixa,pouco provável
