history_id,from_stage,to_stage,moved_at,total_moves,days_since_creation,current_stage_duration,value,sector,prioridade,target
52554d7e-8fed-4115-b530-714158e32f5e,Análise de Perfil,Análise de Perfil,2025-07-19,1,13,13,47072,Saúde,Média,pouco provável
d765f170-6289-4e19-8984-30a17b6ef5ef,Análise de Perfil,Análise de Perfil,2025-09-08,1,11,11,36269,Comércio,Baixa,pouco provável
9ad4deb5-7e7e-4fd1-8902-392877144f2d,Análise de Perfil,Análise de Perfil,2025-03-21,1,15,15,19604,Indústria,Alta,provável
27ce6328-1c89-4a4e-b91c-6a23dc9f03a0,Análise de Perfil,Conversa com o Cliente,2025-04-13,1,11,11,30266,Saúde,Média,pouco provável
0efe7ec8-8a35-47ba-a74c-cb4108acaba3,Análise de Perfil,Conversa com o Cliente,2025-05-25,1,3,3,24779,Comércio,Alta,provável
50e58e7d-345b-424c-856b-c2af18b85466,Análise de Perfil,Análise de Perfil,2025-11-12,1,15,15,5991,Serviços,Média,pouco provável
5ac6c080-996d-4786-925c-db4aa0599b5c,Análise de Perfil,Conversa com o Cliente,2025-07-26,1,15,15,17333,Saúde,Alta,provável
0ac71fed-0da6-4f78-ba57-49f7f6320f6b,Análise de Perfil,Conversa com o Cliente,2025-02-01,1,8,8,6900,Tecnologia,Baixa,pouco provável
943aa460-9766-48f8-8c53-75bf56015edc,Análise de Perfil,Conversa com o Cliente,2025-02-05,1,2,2,35858,Saúde,Média,provável
d3b7e580-a441-42ae-9c6e-e5e5a9e41258,Análise de Perfil,Conversa com o Cliente,2025-03-02,1,12,12,31971,Indústria,Média,pouco provável
7b309119-1224-4dd9-9601-3a3f40dfd0a8,Análise de Perfil,Conversa com o Cliente,2025-05-26,1,7,7,14256,Tecnologia,Alta,provável
c1f5d8b8-c80d-47e1-8e33-c2ff15a8bf3b,Análise de Perfil,Análise de Perfil,2025-02-22,1,13,13,31207,Comércio,Baixa,pouco provável
c48869e0-372d-4dba-9a1b-3fb6e2e00487,Análise de Perfil,Conversa com o Cliente,2025-10-05,1,10,10,29354,Serviços,Média,provável
d3188a32-4b15-418e-8c44-0a3dd113747e,Análise de Perfil,Conversa com o Cliente,2025-05-20,1,2,2,11261,Saúde,Média,provável
ebb1785b-17ed-4bbc-9301-0a75a15ad12b,Análise de Perfil,Conversa com o Cliente,2025-06-24,1,10,10,36205,Indústria,Média,pouco provável
34b933ac-a3a0-4eac-807c-b01bd86590e0,Análise de Perfil,Conversa com o Cliente,2025-09-11,1,9,9,21305,Saúde,Alta,muito provável
bb3bb05c-feef-4381-a377-2deb86e36c93,Análise de Perfil,Conversa com o Cliente,2025-06-16,1,7,7,10018,Serviços,Baixa,pouco provável
ce0e55c4-0c56-46c5-afd7-1f39fe8698b7,Análise de Perfil,Conversa com o Cliente,2025-11-17,1,14,14,37341,Comércio,Média,provável
90f8a195-67c5-4274-815f-624d779f1b21,Análise de Perfil,Conversa com o Cliente,2025-12-02,1,13,13,29549,Indústria,Média,pouco provável
a47d491f-e4de-4afc-9473-e1bae9171a95,Análise de Perfil,Análise de Perfil,2025-09-01,1,14,14,7182,Tecnologia,Baixa,pouco provável
0a1ce049-68c9-45d8-9162-6731162fbdb0,Análise de Perfil,Conversa com o Cliente,2025-11-09,1,3,3,26042,Serviços,Alta,provável
8633bf93-c7eb-40a9-867e-b4f7d3958c25,Análise de Perfil,Conversa com o Cliente,2025-04-19,1,4,4,38174,Indústria,Baixa,pouco provável
bccf91ec-e1c6-4e20-aaa4-d64bd99b745b,Análise de Perfil,Conversa com o Cliente,2025-08-24,1,13,13,23999,Saúde,Média,provável
88e25b9b-2e00-4687-8163-b7a6db57b001,Análise de Perfil,Conversa com o Cliente,2025-09-25,1,14,14,46639,Indústria,Baixa,pouco provável
b0179cb5-96a8-48e9-8828-f2696ac9ff79,Análise de Perfil,Conversa com o Cliente,2025-09-20,1,8,8,20740,Serviços,Média,provável
76f6973d-a9b7-4644-a885-b36dcd1fd6a5,Análise de Perfil,Conversa com o Cliente,2025-07-10,1,7,7,25869,Educação,Alta,provável
45380f09-2158-4f91-9ec5-5548a89abaf6,Análise de Perfil,Análise de Perfil,2025-04-04,1,10,10,24009,Indústria,Média,pouco provável
cbed7bb9-53d3-4660-a64a-75c1d49aa014,Análise de Perfil,Conversa com o Cliente,2025-09-07,1,14,14,37713,Indústria,Alta,provável
1187ea9d-a248-4ab6-a5b3-8ff6fe9cc114,Análise de Perfil,Conversa com o Cliente,2025-10-28,1,14,14,12838,Indústria,Alta,provável
850c6dfd-b96e-4c9a-b1ac-6bf87321c829,Análise de Perfil,Conversa com o Cliente,2025-02-21,1,7,7,39104,Comércio,Alta,muito provável
dac9df7e-0aa7-4f6c-8c81-e0f4f6d23c7c,Análise de Perfil,Conversa com o Cliente,2025-09-16,1,13,13,36226,Educação,Alta,provável
4f2c2119-529b-47db-a51c-64dc5e2fc8c1,Análise de Perfil,Conversa com o Cliente,2025-11-18,1,10,10,16893,Serviços,Baixa,pouco provável
b1829d6b-0614-4423-a533-fd8925aec2d1,Análise de Perfil,Conversa com o Cliente,2025-03-22,1,3,3,13586,Serviços,Média,provável
4eebc6f4-3584-4fc9-8f7f-e15d3f068d39,Análise de Perfil,Conversa com o Cliente,2025-11-30,1,2,2,33532,Saúde,Média,pouco provável
802d2145-c651-4009-9630-19ddf07ef07e,Análise de Perfil,Análise de Perfil,2025-12-03,1,6,6,16376,Tecnologia,Baixa,pouco provável
5f2f1f95-a109-4ac9-9868-87458ce01aa8,Análise de Perfil,Análise de Perfil,2025-02-01,1,11,11,36904,Tecnologia,Média,pouco provável
9d696a2a-c395-41e9-9a72-0e7776c8e848,Análise de Perfil,Conversa com o Cliente,2025-05-04,1,12,12,31364,Indústria,Baixa,pouco provável
9a4fc022-8f7d-4892-9b63-f346b4cb470e,Análise de Perfil,Conversa com o Cliente,2025-04-21,1,13,13,6450,Comércio,Baixa,pouco provável
08667ffe-c284-4ba2-bfd4-cc57a954a9e4,Análise de Perfil,Conversa com o Cliente,2025-09-17,1,10,10,49603,Educação,Alta,muito provável
db68ac6a-54df-4be8-a9f4-b611ccb25b29,Análise de Perfil,Conversa com o Cliente,2025-05-25,1,8,8,42968,Educação,Baixa,pouco provável
dacffd2a-0187-4364-973f-770468d9e1ee,Análise de Perfil,Análise de Perfil,2025-11-06,1,12,12,26739,Indústria,Média,provável
290ff4df-742c-490c-95ed-5baaa7750840,Análise de Perfil,Conversa com o Cliente,2025-02-07,1,14,14,9221,Serviços,Média,pouco provável
5b9d9211-efdd-4c54-be13-82d08c622b52,Análise de Perfil,Conversa com o Cliente,2025-01-29,1,9,9,34592,Comércio,Baixa,pouco provável
38d463a3-d810-4228-a899-bc331557c942,Análise de Perfil,Conversa com o Cliente,2025-06-25,1,15,15,43316,Educação,Baixa,pouco provável
53f7899e-ec9e-4387-95ed-923b600062ae,Análise de Perfil,Análise de Perfil,2025-07-16,1,13,13,33327,Comércio,Alta,muito provável
437a85e4-ec62-4e3d-ac8c-40ccfa3d9264,Análise de Perfil,Conversa com o Cliente,2025-05-15,1,14,14,41971,Serviços,Média,provável
703737f8-b84d-4ad3-94b6-3641dd411dac,Análise de Perfil,Conversa com o Cliente,2025-11-09,1,15,15,29814,Educação,Alta,provável
d9763719-9abe-4926-a0f6-005022ff0c4c,Análise de Perfil,Análise de Perfil,2025-09-26,1,15,15,43300,Serviços,Média,pouco provável
eadcf140-45ef-411f-ba3b-722cfcd971e1,Análise de Perfil,Conversa com o Cliente,2025-05-02,1,7,7,33926,Comércio,Baixa,pouco provável
0105b297-88b1-4fec-b513-b2de360354e4,Análise de Perfil,Conversa com o Cliente,2025-11-27,1,1,1,6555,Comércio,Alta,provável
6d1d2903-fefb-43c0-84d5-46a615c48a97,Análise de Perfil,Conversa com o Cliente,2025-04-02,1,8,8,37675,Indústria,Média,pouco provável
05897d97-f101-476e-ad8c-aa05f0d84ded,Análise de Perfil,Conversa com o Cliente,2025-07-16,1,8,8,40950,Tecnologia,Média,pouco provável
25e47614-1ea5-4fc9-a112-8b3084437fde,Análise de Perfil,Análise de Perfil,2025-09-16,1,10,10,46567,Saúde,Média,provável
21d796ce-9202-4769-bda9-257e1bca7f98,Análise de Perfil,Conversa com o Cliente,2025-02-08,1,11,11,26281,Tecnologia,Média,pouco provável
46cd1c1a-83dc-4d4d-8938-5a52c70f68f5,Análise de Perfil,Análise de Perfil,2025-01-07,1,4,4,35055,Comércio,Baixa,pouco provável
9c46518c-7ba1-4c25-97eb-a036f842bd5d,Análise de Perfil,Conversa com o Cliente,2025-05-19,1,15,15,49543,Tecnologia,Baixa,pouco provável
8b894588-b9d4-42fe-98d1-b4ec44fa6606,Análise de Perfil,Análise de Perfil,2025-12-10,1,14,14,17180,Serviços,Alta,provável
c4fc0581-4dd6-4c42-b336-8af1d1756213,Análise de Perfil,Análise de Perfil,2025-05-23,1,11,11,7771,Indústria,Média,pouco provável
1b12fbf5-1626-4aef-a279-e6fbb4544619,Análise de Perfil,Conversa com o Cliente,2025-10-29,1,14,14,25057,Saúde,Média,pouco provável
6a6c0fd8-ac61-4a07-8ffd-659240d2c293,Análise de Perfil,Conversa com o Cliente,2025-06-16,1,5,5,29351,Saúde,Baixa,pouco provável
314b751e-f4db-4c76-a58b-cf5483f8690b,Análise de Perfil,Análise de Perfil,2025-08-16,1,12,12,13771,Saúde,Média,provável
18c74086-6b1f-4e44-87eb-5faec4b7448c,Análise de Perfil,Conversa com o Cliente,2025-03-07,1,14,14,27886,Saúde,Alta,muito provável
b1c27513-0bea-4d86-aa0e-5e60a019c861,Análise de Perfil,Conversa com o Cliente,2025-07-19,1,14,14,8443,Indústria,Média,pouco provável
500540b0-e49b-45fc-a944-8fe636487a76,Análise de Perfil,Conversa com o Cliente,2025-02-19,1,6,6,10798,Serviços,Média,pouco provável
9d5f18f8-f327-426c-8b2e-4bb2687ad1f7,Análise de Perfil,Conversa com o Cliente,2025-11-24,1,5,5,47437,Serviços,Média,pouco provável
da6eb6ae-6f94-4a6f-bbe5-b267df26a07e,Análise de Perfil,Conversa com o Cliente,2025-05-20,1,3,3,38797,Comércio,Alta,provável
c44143e8-764f-48b6-8888-e9725f466315,Análise de Perfil,Conversa com o Cliente,2025-12-04,1,12,12,21976,Indústria,Baixa,pouco provável
3987f5b5-bd05-4640-9fbe-b92eaedcd22f,Análise de Perfil,Conversa com o Cliente,2025-09-14,1,13,13,16177,Comércio,Baixa,pouco provável
59e4b996-e456-4ab9-93c2-6afd8d3e8294,Análise de Perfil,Análise de Perfil,2025-06-25,1,2,2,20619,Comércio,Média,provável
b330ccfc-cca0-46bd-a9da-f006e2b0369d,Análise de Perfil,Análise de Perfil,2025-06-17,1,13,13,31759,Comércio,Média,provável
48d9b3a6-4f5b-485f-baaa-3589534f755b,Análise de Perfil,Análise de Perfil,2025-01-12,1,7,7,15524,Serviços,Baixa,pouco provável
257fe9c5-0686-4759-9005-f81afa5a562a,Análise de Perfil,Análise de Perfil,2025-01-19,1,14,14,10110,Saúde,Baixa,pouco provável
5f990d4d-4b8b-4d7c-9107-d5fb664bc5e0,Análise de Perfil,Conversa com o Cliente,2025-05-06,1,12,12,10836,Indústria,Baixa,pouco provável
67d53e09-0dd6-42e4-bd8d-d2ebae556a94,Análise de Perfil,Conversa com o Cliente,2025-04-05,1,14,14,18810,Saúde,Média,provável
33a6e1d2-d6cb-4d0f-805d-a52b7fd052d3,Análise de Perfil,Análise de Perfil,2025-09-29,1,1,1,24276,Indústria,Baixa,pouco provável
7866b0a8-de9d-4e48-9779-c75d4982294d,Análise de Perfil,Conversa com o Cliente,2025-03-29,1,7,7,20437,Saúde,Média,provável
81fb8d77-b619-49c2-b64b-7dfade66897a,Análise de Perfil,Conversa com o Cliente,2025-03-31,1,11,11,34020,Indústria,Média,pouco provável
6819c028-14f2-4f19-a261-91ee54bea7b8,Análise de Perfil,Conversa com o Cliente,2025-10-20,1,15,15,27350,Educação,Média,provável
da89930d-1900-41d5-997f-5cd88ba1a186,Análise de Perfil,Conversa com o Cliente,2025-11-24,1,14,14,20208,Tecnologia,Alta,provável
0667f229-6215-4a68-afa6-9cba7f139281,Análise de Perfil,Conversa com o Cliente,2025-07-15,1,2,2,38527,Serviços,Média,provável
77963d00-6e04-4a7c-b385-d08780af08ef,Análise de Perfil,Conversa com o Cliente,2025-04-23,1,13,13,22691,Serviços,Alta,provável
bdde4f3d-60e7-4103-b3d8-9cb33359211f,Análise de Perfil,Análise de Perfil,2025-06-27,1,10,10,42203,Comércio,Alta,provável
727b59bb-07e9-4bb0-965d-a3d750ea029e,Análise de Perfil,Análise de Perfil,2025-04-16,1,2,2,26528,Saúde,Média,provável
01f60625-effe-4ba2-97ef-4f7ccd243068,Análise de Perfil,Análise de Perfil,2025-09-28,1,12,12,13260,Serviços,Média,pouco provável
46d645a5-b4d0-4701-8121-9557640cb51a,Análise de Perfil,Conversa com o Cliente,2025-06-05,1,13,13,9322,Serviços,Alta,provável
982cc3e0-e509-4abe-92fb-774bf81d56d2,Análise de Perfil,Análise de Perfil,2025-07-23,1,5,5,33757,Saúde,Média,provável
06c04b4f-ca64-4256-954f-09c2fc721307,Análise de Perfil,Conversa com o Cliente,2025-09-15,1,3,3,23639,Tecnologia,Média,pouco provável
574b17e0-a1c6-4d5a-9c21-e8b87d6c71b8,Análise de Perfil,Conversa com o Cliente,2025-06-17,1,2,2,38237,Saúde,Baixa,pouco provável
1837fa89-99ac-4f5e-84c2-b251571887d0,Análise de Perfil,Conversa com o Cliente,2025-11-25,1,12,12,33404,Indústria,Baixa,pouco provável
faf48c02-1d49-4360-8f66-2fcfe04c11e0,Análise de Perfil,Conversa com o Cliente,2025-05-11,1,6,6,30852,Serviços,Alta,provável
4cf36d10-51da-4800-9d8c-849015af97d7,Análise de Perfil,Conversa com o Cliente,2025-07-10,1,15,15,18589,Comércio,Média,pouco provável
2fb9f830-f681-43a9-a98a-ff6f91e8150c,Análise de Perfil,Conversa com o Cliente,2025-06-09,1,3,3,6229,Saúde,Média,provável
1320f1ca-145a-4546-b2d9-59f2132d9b55,Análise de Perfil,Análise de Perfil,2025-01-07,1,1,1,41444,Saúde,Baixa,pouco provável
57446103-2709-43e8-8431-3561afb050df,Análise de Perfil,Análise de Perfil,2025-09-08,1,13,13,40643,Saúde,Média,provável
ba469517-dea7-474b-bb5c-d4a8aa939ec7,Análise de Perfil,Análise de Perfil,2025-05-30,1,11,11,11592,Tecnologia,Baixa,pouco provável
3772c13d-b656-4cb5-8a83-6439dad21c72,Análise de Perfil,Conversa com o Cliente,2025-03-21,1,2,2,22548,Educação,Alta,provável
6408daa1-5811-4c8c-a4f2-385f76f32ecf,Análise de Perfil,Conversa com o Cliente,2025-03-07,1,4,4,13166,Indústria,Baixa,pouco provável
c6860e1a-113f-449d-ac0c-c343c30f3781,Análise de Perfil,Análise de Perfil,2025-05-08,1,5,5,30959,Saúde,Média,provável
df6f2378-c222-40ee-b0be-25f7eacfe59e,Análise de Perfil,Conversa com o Cliente,2025-06-13,1,10,10,46145,Serviços,Média,pouco provável
d2d73408-93eb-4dc8-b0ef-1cacb90be13e,Análise de Perfil,Conversa com o Cliente,2025-08-30,1,7,7,18245,Educação,Média,provável
1f778cea-02b7-4f88-993a-d60ec7490e04,Análise de Perfil,Conversa com o Cliente,2025-11-21,1,2,2,43865,Saúde,Baixa,pouco provável
8cd18dbe-ba78-4a4c-a562-7d4b4dd12063,Análise de Perfil,Conversa com o Cliente,2025-12-09,1,13,13,44447,Serviços,Média,pouco provável
aebbd516-321d-46f3-b756-76443fabc1f9,Análise de Perfil,Análise de Perfil,2025-08-22,1,10,10,20962,Educação,Média,provável
3e3dd4ab-0dde-4f28-97bd-b30a3cf0626f,Análise de Perfil,Conversa com o Cliente,2025-08-05,1,14,14,49384,Educação,Média,pouco provável
a0fcac06-6827-4dec-a41a-582da0dea6cb,Análise de Perfil,Conversa com o Cliente,2025-10-18,1,1,1,30408,Comércio,Alta,provável
0daad150-4b49-4ed2-8f38-a3751748094f,Análise de Perfil,Análise de Perfil,2025-06-23,1,6,6,45226,Saúde,Média,pouco provável
805e497d-0b73-4a38-8877-8ea61b67e483,Análise de Perfil,Conversa com o Cliente,2025-11-22,1,9,9,37727,Comércio,Média,pouco provável
1ad678be-4074-416d-ad70-42290edec2b1,Análise de Perfil,Conversa com o Cliente,2025-07-01,1,5,5,44708,Comércio,Média,pouco provável
76671ce3-5d05-4a6f-a415-4c92aed296a1,Análise de Perfil,Conversa com o Cliente,2025-09-21,1,2,2,42141,Educação,Baixa,pouco provável
29a3e960-b1d3-4e37-87f9-e5593af0221a,Análise de Perfil,Conversa com o Cliente,2025-04-29,1,1,1,37493,Saúde,Média,provável
a045d221-8d17-4fb1-8129-dbb98dc6a3a3,Análise de Perfil,Conversa com o Cliente,2025-02-28,1,10,10,48368,Tecnologia,Média,provável
43a30d20-b06e-4eca-a4a2-1e670c7ac451,Análise de Perfil,Análise de Perfil,2025-08-14,1,5,5,26542,Tecnologia,Baixa,pouco provável
aa497736-cacd-4db2-b19e-2f4c9b55edc4,Análise de Perfil,Conversa com o Cliente,2025-03-22,1,1,1,44395,Educação,Média,pouco provável
82ffb1f6-cf1d-4c3c-986a-6e022a249126,Análise de Perfil,Conversa com o Cliente,2025-11-29,1,8,8,38889,Indústria,Média,pouco provável
14c125f0-b725-444c-aaf7-32b37a168f0f,Análise de Perfil,Conversa com o Cliente,2025-02-23,1,9,9,30299,Indústria,Baixa,pouco provável
2c0ea72f-4c9b-441f-a235-6153b6555536,Análise de Perfil,Conversa com o Cliente,2025-02-07,1,4,4,30965,Educação,Média,provável
b85f7985-40ae-43e3-82e3-595f6d4352d5,Análise de Perfil,Conversa com o Cliente,2025-09-26,1,6,6,41361,Indústria,Média,pouco provável
e44271fe-5089-4b24-9759-c405c008f5d9,Análise de Perfil,Conversa com o Cliente,2025-03-10,1,1,1,29305,Tecnologia,Média,pouco provável
efed9de2-a550-4e5a-bfe1-41ef6985b141,Análise de Perfil,Conversa com o Cliente,2025-08-06,1,5,5,30249,Educação,Baixa,pouco provável
9529ead8-b2d0-458e-a6d5-79a41e27853d,Análise de Perfil,Conversa com o Cliente,2025-06-19,1,11,11,19880,Educação,Média,provável
14fe3006-e380-4979-9ba4-4bf2d773bb5e,Análise de Perfil,Conversa com o Cliente,2025-10-20,1,6,6,23841,Educação,Média,provável
fbff4b05-a1af-469d-85a3-e4ed96da0d3c,Análise de Perfil,Conversa com o Cliente,2025-03-31,1,10,10,40017,Saúde,Média,provável
bc69a4cb-34c4-47e0-9799-b7524f0a3746,Análise de Perfil,Conversa com o Cliente,2025-03-28,1,15,15,46929,Educação,Média,pouco provável
0e0db366-9a4f-4862-91d0-19f38b30ffe2,Análise de Perfil,Conversa com o Cliente,2025-08-06,1,1,1,31401,Indústria,Baixa,pouco provável
96950718-27eb-4c70-a7c6-3947050f1811,Análise de Perfil,Conversa com o Cliente,2025-07-15,1,8,8,8872,Comércio,Baixa,pouco provável
bde1d1b7-80f0-444c-95cc-155e19b65627,Análise de Perfil,Conversa com o Cliente,2025-07-23,1,11,11,21698,Serviços,Média,pouco provável
695367c5-8b74-4c2e-ae71-e2e308cfd824,Análise de Perfil,Conversa com o Cliente,2025-11-01,1,12,12,13065,Saúde,Média,provável
7049baba-4e8f-4a0d-b64e-d8687de3bddb,Análise de Perfil,Conversa com o Cliente,2025-04-19,1,13,13,32354,Educação,Média,provável
a4fec096-b1f8-469a-b191-5854fc04f77d,Análise de Perfil,Conversa com o Cliente,2025-07-28,1,13,13,22650,Serviços,Média,provável
4dea81eb-fbc2-4c67-81e7-493ff39934fe,Análise de Perfil,Conversa com o Cliente,2025-08-08,1,6,6,35722,Serviços,Baixa,pouco provável
27417241-d07a-4c71-b7aa-e82350f3651d,Análise de Perfil,Análise de Perfil,2025-11-13,1,2,2,46006,Tecnologia,Média,provável
6dfa7eed-d049-40cc-92cf-7ae349ca1d9d,Análise de Perfil,Conversa com o Cliente,2025-06-05,1,14,14,19912,Educação,Média,pouco provável
555849be-d954-421a-9390-8b6a0f96fe58,Análise de Perfil,Conversa com o Cliente,2025-03-31,1,14,14,5307,Saúde,Média,provável
a27ca1e8-9645-4b0b-bb8c-a3a06398c18c,Análise de Perfil,Conversa com o Cliente,2025-12-12,1,15,15,22533,Saúde,Média,pouco provável
5b455331-d8b3-4a79-9f09-ee5514390603,Análise de Perfil,Conversa com o Cliente,2025-02-05,1,13,13,5439,Indústria,Baixa,pouco provável
28841beb-331c-4561-9453-d681677263b8,Análise de Perfil,Análise de Perfil,2025-04-24,1,2,2,38169,Indústria,Média,pouco provável
5c2ae87e-1f1c-48ee-9fe3-81acd1be0c19,Análise de Perfil,Conversa com o Cliente,2025-05-25,1,6,6,29495,Indústria,Média,provável
a46c4c5d-a5a3-412a-bc0e-445c8bd1b280,Análise de Perfil,Conversa com o Cliente,2025-06-22,1,10,10,18068,Serviços,Média,pouco provável
d6d7a6c9-16ca-4e3f-ae19-92cab7bfc181,Análise de Perfil,Análise de Perfil,2025-06-02,1,10,10,22351,Educação,Baixa,pouco provável
f3caf762-d199-41dd-b64f-8c3852f09905,Análise de Perfil,Conversa com o Cliente,2025-01-22,1,13,13,31214,Saúde,Baixa,pouco provável
5a3e8fd2-9c97-4eb3-a68c-fc6b8d6b4de3,Análise de Perfil,Conversa com o Cliente,2025-05-09,1,3,3,5435,Indústria,Alta,muito provável
0f2c7e08-3dca-444f-a7fe-e77296f3d033,Análise de Perfil,Análise de Perfil,2025-10-23,1,5,5,40758,Saúde,Média,pouco provável
8ef39372-8026-4066-a446-c5bc854f1d06,Análise de Perfil,Conversa com o Cliente,2025-10-07,1,3,3,26405,Comércio,Baixa,pouco provável
be476d25-68e9-4653-8916-451a23317490,Análise de Perfil,Conversa com o Cliente,2025-05-17,1,8,8,47234,Tecnologia,Alta,muito provável
482e64ac-e225-4483-8e95-fdc4319cef38,Análise de Perfil,Conversa com o Cliente,2025-10-21,1,14,14,15907,Indústria,Média,provável
ad2c9880-4059-4163-818b-f936ac9f10d3,Análise de Perfil,Conversa com o Cliente,2025-02-01,1,12,12,24501,Serviços,Baixa,pouco provável
f006eacc-1dda-4f8e-94d2-d6aed00d3bda,Análise de Perfil,Conversa com o Cliente,2025-08-07,1,5,5,32575,Educação,Média,provável
0e2b1d2f-db27-4867-a552-50de9aa3ad60,Análise de Perfil,Análise de Perfil,2025-01-24,1,5,5,25695,Indústria,Média,provável
9e01e186-769d-4131-80b1-fd72a825f1a2,Análise de Perfil,Conversa com o Cliente,2025-08-24,1,4,4,44633,Saúde,Baixa,pouco provável
c6766f02-58af-45b7-ab4f-c6523446b135,Análise de Perfil,Conversa com o Cliente,2025-08-10,1,1,1,48028,Indústria,Baixa,pouco provável
815290d1-8257-41c2-bd7c-2cf9076fa00f,Análise de Perfil,Conversa com o Cliente,2025-03-02,1,3,3,43201,Serviços,Média,pouco provável
621c5dd9-9dd7-420c-a25f-a45771d47632,Análise de Perfil,Conversa com o Cliente,2025-02-03,1,9,9,17732,Tecnologia,Média,pouco provável
85c10e2c-5e3a-4f65-b9a0-dc1f895a7d34,Análise de Perfil,Conversa com o Cliente,2025-09-05,1,9,9,45639,Indústria,Alta,provável
59ab543a-83c0-4ab7-a3c0-9751ef1d728a,Análise de Perfil,Conversa com o Cliente,2025-06-04,1,14,14,5023,Saúde,Média,pouco provável
58df257f-47a9-44bc-ad3b-2253967d62d5,Análise de Perfil,Conversa com o Cliente,2025-06-06,1,3,3,14351,Serviços,Média,pouco provável
5dfad43c-c42c-43d2-99c2-8397c16a5052,Análise de Perfil,Conversa com o Cliente,2025-10-22,1,14,14,17665,Comércio,Média,pouco provável
861fd3b1-66b5-423e-aa82-4f2cd452d99e,Análise de Perfil,Conversa com o Cliente,2025-04-27,1,11,11,31297,Indústria,Alta,muito provável
c7cfa499-c324-4e23-b258-48b2807bc872,Análise de Perfil,Conversa com o Cliente,2025-02-05,1,4,4,20628,Comércio,Baixa,pouco provável
79885dab-be76-4e84-bd3f-c65d6543f5f0,Análise de Perfil,Conversa com o Cliente,2025-02-19,1,8,8,12604,Saúde,Média,pouco provável
78177f4a-03bf-4902-99fc-9f3ba120719a,Análise de Perfil,Conversa com o Cliente,2025-03-29,1,6,6,15226,Saúde,Média,pouco provável
2c959f43-f38c-4379-87c8-ca7d7ac083e3,Análise de Perfil,Conversa com o Cliente,2025-06-17,1,13,13,31337,Educação,Média,provável
809831fe-c0be-4257-92c3-4eeae86042c5,Análise de Perfil,Conversa com o Cliente,2025-09-16,1,6,6,21273,Indústria,Alta,muito provável
79e51734-3992-4ae2-8086-321a7f8afd2e,Análise de Perfil,Conversa com o Cliente,2025-07-16,1,9,9,48494,Tecnologia,Média,provável
7c0383e0-8cfe-407c-8132-4f26204dd88e,Análise de Perfil,Análise de Perfil,2025-04-08,1,5,5,16836,Serviços,Alta,provável
319e635c-2da4-4798-849e-91fa070d1636,Análise de Perfil,Análise de Perfil,2025-07-15,1,4,4,25817,Tecnologia,Baixa,pouco provável
9511e6a9-9e6d-473b-8bbb-3924df5296d9,Análise de Perfil,Análise de Perfil,2025-02-09,1,6,6,7337,Serviços,Média,pouco provável
02a0bc74-93e3-4769-bdac-ca5f1247803b,Análise de Perfil,Conversa com o Cliente,2025-05-11,1,13,13,27210,Serviços,Alta,provável
258e660d-c140-48e0-bd19-3cf1b74a42c6,Análise de Perfil,Conversa com o Cliente,2025-01-09,1,7,7,29656,Tecnologia,Média,provável
9dfc62fc-012a-4893-9576-1213d7284efc,Análise de Perfil,Conversa com o Cliente,2025-03-31,1,12,12,9147,Comércio,Baixa,pouco provável
842dff6c-2bb0-4ad6-aba9-6a8bcfc5b5d8,Análise de Perfil,Conversa com o Cliente,2025-09-09,1,4,4,49598,Serviços,Baixa,pouco provável
f6444d73-b559-43b2-a0de-859ab65489ff,Análise de Perfil,Conversa com o Cliente,2025-07-18,1,7,7,12709,Tecnologia,Média,provável
de20acbd-f84c-47b7-b032-f32be753c65f,Análise de Perfil,Conversa com o Cliente,2025-10-08,1,4,4,7738,Serviços,Média,provável
db817e7e-ea77-4aad-bbc4-d61198069631,Análise de Perfil,Conversa com o Cliente,2025-11-19,1,12,12,29543,Educação,Média,pouco provável
5af8efb8-baea-4def-9ca2-146c4b561e5d,Análise de Perfil,Análise de Perfil,2025-10-24,1,11,11,33260,Educação,Média,provável
71823468-d1d7-4624-8fd0-507aacd3c9e9,Análise de Perfil,Conversa com o Cliente,2025-11-29,1,15,15,11986,Educação,Alta,provável
5c2d4502-ab82-4605-9647-783a1ea82488,Análise de Perfil,Conversa com o Cliente,2025-01-13,1,2,2,21013,Serviços,Baixa,pouco provável
4aae3e85-b907-491b-a97a-238111ba0448,Análise de Perfil,Conversa com o Cliente,2025-06-25,1,2,2,18000,Tecnologia,Baixa,pouco provável
33ee32ce-2df0-4c19-8aa6-e7423765cc9b,Análise de Perfil,Conversa com o Cliente,2025-11-29,1,11,11,41598,Educação,Média,pouco provável
2dd29885-6277-4ff6-ae10-97b0707cc0cf,Análise de Perfil,Conversa com o Cliente,2025-03-31,1,9,9,39842,Serviços,Média,provável
5c48182d-b7fe-40c8-ba3c-1ec978c8c1e3,Análise de Perfil,Conversa com o Cliente,2025-02-23,1,2,2,7577,Comércio,Baixa,pouco provável
269d171c-01e9-4275-81c6-cdb83066c32e,Análise de Perfil,Conversa com o Cliente,2025-06-30,1,5,5,38307,Indústria,Média,provável
eb24b6c5-3adb-4f7a-8019-e68867170a37,Análise de Perfil,Conversa com o Cliente,2025-01-29,1,4,4,21117,Educação,Baixa,pouco provável
43aaa96f-8c83-4ad0-b3c9-ea45292bc978,Análise de Perfil,Análise de Perfil,2025-07-30,1,11,11,48696,Tecnologia,Média,pouco provável
